City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,blackmans bay,-43.0167,147.3167,8.07000000000005,82,78,2.81,AU,1690114998
1,dudinka,69.4058,86.1778,20.430000000000007,61,35,6.14,RU,1690114998
2,bubaque,11.2833,-15.8333,26.99000000000001,83,96,6.49,GW,1690114999
3,keflavik,64.0049,-22.5624,13.240000000000009,71,75,2.57,IS,1690114999
4,avarua,-21.2078,-159.775,24.03000000000003,100,75,5.66,CK,1690114999
5,khorramabad,33.4878,48.3558,40.79000000000002,8,0,5.14,IR,1690114999
6,grytviken,-54.2811,-36.5092,-5.560000000000002,77,33,4.88,GS,1690114999
7,curvelo,-18.7564,-44.4308,20.75,62,0,4.14,BR,1690115000
8,vorgashor,67.5833,63.95,17.05000000000001,90,99,2.47,RU,1690115000
9,vernal,40.4555,-109.5287,19.810000000000002,47,0,2.06,US,1690115000
10,bethel,41.3712,-73.414,22.640000000000043,78,0,0.0,US,1690114751
11,phongsali,21.6833,102.1058,21.730000000000018,78,72,1.14,LA,1690115000
12,touros,-5.1989,-35.4608,27.470000000000027,63,65,8.15,BR,1690115001
13,kodiak,57.79,-152.4072,7.730000000000018,93,0,2.06,US,1690115001
14,iwanai,42.9744,140.5089,20.5,98,100,1.36,JP,1690115001
15,al bayda',32.7627,21.7551,34.700000000000045,21,0,6.89,LY,1690115001
16,undurkhaan,47.3194,110.6556,19.310000000000002,53,81,2.02,MN,1690115001
17,college,64.8569,-147.8028,16.99000000000001,79,20,3.09,US,1690114983
18,agadez,19.75,10.25,41.420000000000016,14,14,5.82,NE,1690115001
19,pisco,-13.7,-76.2167,20.03000000000003,73,100,1.03,PE,1690114714
20,georgetown,5.4112,100.3354,29.99000000000001,76,20,2.57,MY,1690114903
21,utrik,11.2278,169.8474,28.25,71,23,6.97,MH,1690115002
22,adamstown,-25.066,-130.1015,21.0,69,7,8.96,PN,1690115002
23,lihue,21.9789,-159.3672,25.77000000000004,86,100,8.23,US,1690114831
24,lijiang,26.8688,100.2207,17.450000000000045,91,78,1.4,CN,1690115002
25,gulf shores,30.246,-87.7008,25.560000000000002,79,0,0.45,US,1690115002
26,bredasdorp,-34.5322,20.0403,14.670000000000016,51,98,5.65,ZA,1690115002
27,arraial do cabo,-22.9661,-42.0278,21.920000000000016,83,40,6.69,BR,1690115003
28,fallon,39.4735,-118.7774,24.950000000000045,32,0,3.6,US,1690115003
29,iqaluit,63.7506,-68.5145,7.850000000000023,81,75,1.03,CA,1690115003
30,margaret river,-33.95,115.0667,11.110000000000014,86,0,3.13,AU,1690114978
31,kayangel,8.0823,134.7173,26.04000000000002,82,100,2.33,PW,1690115003
32,lompoc,34.6391,-120.4579,17.660000000000025,100,100,0.0,US,1690115003
33,invercargill,-46.4,168.35,8.610000000000014,95,100,2.38,NZ,1690115003
34,newman,37.3138,-121.0208,25.160000000000025,63,92,0.45,US,1690115004
35,udachny,66.4167,112.4,29.140000000000043,30,56,6.19,RU,1690115004
36,punta arenas,-53.15,-70.9167,-1.3999999999999773,83,18,4.35,CL,1690114806
37,puerto ayora,-0.7393,-90.3518,24.189999999999998,83,78,4.9,EC,1690115004
38,ushuaia,-54.8,-68.3,-1.1899999999999977,74,40,6.69,AR,1690114722
39,lagunas,-5.2269,-75.6753,22.450000000000045,85,38,0.7,PE,1690115004
40,zuni pueblo,35.0725,-108.8506,16.350000000000023,54,29,1.77,US,1690115004
41,papatowai,-46.5619,169.4708,8.840000000000032,97,100,2.11,NZ,1690115005
42,puerto natales,-51.7236,-72.4875,-4.3799999999999955,93,15,1.8,CL,1690115005
43,afaahiti,-17.75,-149.2833,21.930000000000007,73,93,5.35,PF,1690115005
44,papao,-17.75,-149.55,22.82000000000005,72,68,6.15,PF,1690115005
45,richards bay,-28.783,32.0377,24.910000000000025,39,54,1.72,ZA,1690114757
46,broome,42.2506,-75.833,19.480000000000018,86,0,1.54,US,1690115005
47,paita,-5.0892,-81.1144,20.460000000000036,85,0,4.41,PE,1690115005
48,olonkinbyen,70.9221,-8.7187,5.189999999999998,82,100,3.79,SJ,1690115005
49,kuching,1.55,110.3333,28.340000000000032,85,20,1.54,MY,1690115006
50,rio grande,-32.035,-52.0986,23.060000000000002,77,34,4.71,BR,1690114960
51,taulaga,-11.0553,-171.0883,28.160000000000025,75,3,3.45,AS,1690115006
52,polyarnyy,69.1989,33.4478,10.0,80,100,7.01,RU,1690115006
53,hilo,19.7297,-155.09,23.470000000000027,99,75,5.81,US,1690115006
54,bilibino,68.0546,166.4372,19.53000000000003,60,83,1.23,RU,1690115006
55,tokar,18.4254,37.729,43.610000000000014,19,8,12.98,SD,1690115006
56,kingston,17.997,-76.7936,28.53000000000003,79,20,3.09,JM,1690114973
57,kone,-21.0595,164.8658,16.180000000000007,69,1,1.27,NC,1690115007
58,puerto baquerizo moreno,-0.9,-89.6,24.150000000000034,80,68,6.3,EC,1690114949
59,port lincoln,-34.7333,135.8667,12.53000000000003,74,100,3.54,AU,1690115007
60,albany,42.6001,-73.9662,20.150000000000034,82,1,0.45,US,1690115007
61,vadso,70.0744,29.7487,10.490000000000009,78,98,7.96,NO,1690115007
62,ilulissat,69.2167,-51.1,7.010000000000048,93,75,2.06,GL,1690115007
63,waitangi,-43.9535,-176.5597,12.120000000000005,95,66,3.13,NZ,1690115007
64,nova sintra,14.8667,-24.7167,22.53000000000003,75,40,6.82,CV,1690115008
65,ribeira grande,38.5167,-28.7,24.220000000000027,78,40,3.58,PT,1690115008
66,fenoarivo atsinanana,-17.3667,49.4167,24.07000000000005,71,74,3.53,MG,1690115008
67,thompson,55.7435,-97.8558,12.090000000000032,82,75,1.03,CA,1690115008
68,mermoz boabab,14.7065,-17.4758,32.31,66,20,1.03,SN,1690115008
69,risaralda,5.1665,-75.766,17.970000000000027,92,99,0.22,CO,1690115008
70,uturoa,-16.7333,-151.4333,24.950000000000045,78,78,6.44,PF,1690115008
71,bam,29.106,58.357,37.79000000000002,8,100,8.91,IR,1690115009
72,hermanus,-34.4187,19.2345,13.220000000000027,58,95,4.48,ZA,1690115009
73,zeya,53.75,127.2667,21.450000000000045,53,80,2.46,RU,1690115009
74,barpeta road,26.5028,90.9694,31.129999999999995,75,56,2.12,IN,1690115009
75,huarmey,-10.0681,-78.1522,19.49000000000001,84,58,2.27,PE,1690115010
76,luganville,-15.5333,167.1667,22.25,90,100,3.96,VU,1690115010
77,yur'yevets,57.3201,43.1041,21.710000000000036,47,77,4.28,RU,1690115010
78,edinburgh of the seven seas,-37.0676,-12.3116,13.54000000000002,81,55,9.69,SH,1690115010
79,qaqortoq,60.7167,-46.0333,13.230000000000018,67,100,2.1,GL,1690115010
80,santa elena de uairen,4.6167,-61.1333,21.879999999999995,81,29,0.88,VE,1690114937
81,port-aux-francais,-49.35,70.2167,5.8799999999999955,87,97,17.16,TF,1690115011
82,porto novo,6.4965,2.6036,25.33000000000004,85,100,4.64,BJ,1690114832
83,chernogorsk,53.8236,91.2842,22.760000000000048,49,0,6.0,RU,1690115011
84,manta,-0.95,-80.7333,26.670000000000016,74,100,5.81,EC,1690115011
85,cabedelo,-6.9811,-34.8339,27.370000000000005,69,74,7.74,BR,1690115011
86,west island,-12.1568,96.8225,25.99000000000001,83,40,6.17,CC,1690115012
87,labrador city,52.9463,-66.9114,16.950000000000045,94,100,2.06,CA,1690114809
88,aasiaat,68.7098,-52.8699,3.590000000000032,99,100,3.61,GL,1690115012
89,el jadid,33.2549,-8.506,23.650000000000034,71,64,6.48,MA,1690115012
90,napa,38.4832,-122.3344,21.879999999999995,63,91,1.52,US,1690115012
91,lazaro cardenas,17.9583,-102.2,24.810000000000002,88,95,3.01,MX,1690115012
92,acarau,-2.8856,-40.12,28.939999999999998,54,31,6.67,BR,1690115012
93,petropavlovsk-kamchatsky,53.0452,158.6483,17.33000000000004,77,40,6.0,RU,1690115013
94,weno,7.4515,151.8468,25.970000000000027,100,100,1.54,FM,1690115013
95,bodo,67.28,14.405,15.430000000000007,82,75,2.57,NO,1690115013
96,poiares,40.2103,-8.2575,28.78000000000003,41,31,4.03,PT,1690115013
97,island harbour,50.724,-1.2758,21.78000000000003,79,99,3.13,GB,1690115013
98,hamilton,39.1834,-84.5333,21.110000000000014,91,0,1.54,US,1690114861
99,port-gentil,-0.7193,8.7815,26.980000000000018,74,75,5.14,GA,1690115013
100,nikolayevsk-on-amure,53.1406,140.73,16.610000000000014,69,21,1.14,RU,1690115014
101,berezovyy,51.6667,135.7,22.24000000000001,49,100,1.23,RU,1690115014
102,yellowknife,62.456,-114.3525,14.29000000000002,77,100,2.57,CA,1690115014
103,strezhevoy,60.7333,77.5889,26.54000000000002,35,100,2.67,RU,1690115014
104,tiksi,71.6872,128.8694,5.5400000000000205,74,74,2.1,RU,1690115014
105,sandnessjoen,66.0217,12.6316,14.29000000000002,88,75,2.57,NO,1690115014
106,capinota,-17.7167,-66.2333,15.700000000000045,23,0,0.53,BO,1690115014
107,jamestown,42.097,-79.2353,19.77000000000004,94,20,1.54,US,1690114809
108,la passe,45.5549,-0.8967,24.129999999999995,62,100,5.4,FR,1690115014
109,nishifukuma,33.7667,130.4667,30.0,84,93,2.03,JP,1690115015
110,harper,4.375,-7.7169,25.939999999999998,79,100,4.58,LR,1690115015
111,hawaiian paradise park,19.5933,-154.9731,23.350000000000023,99,75,2.06,US,1690115015
112,martellago,45.5442,12.1607,30.58000000000004,49,20,2.57,IT,1690115015
113,kavaratti,10.5669,72.642,28.02000000000004,82,98,9.74,IN,1690115015
114,vernon,50.2581,-119.2691,18.5,59,18,0.51,CA,1690115015
115,kapuskasing,49.4169,-82.4331,16.05000000000001,77,20,2.57,CA,1690114803
116,hithadhoo,-0.6,73.0833,28.160000000000025,76,12,4.23,MV,1690115015
117,alaghsas,17.0187,8.0168,39.94,31,20,4.63,NE,1690115015
118,christiana,-27.914,25.1611,23.379999999999995,25,99,10.68,ZA,1690115016
119,mont-dore,-22.2833,166.5833,20.560000000000002,99,13,0.48,NC,1690115016
120,sola,-13.8833,167.55,24.55000000000001,83,100,10.79,VU,1690115016
121,iskateley,67.6803,53.1512,18.430000000000007,84,100,2.54,RU,1690114880
122,belmonte,-15.8631,-38.8828,23.30000000000001,82,39,1.96,BR,1690115016
123,sitka,57.0531,-135.33,13.939999999999998,94,100,0.0,US,1690115016
124,fale old settlement,-9.3852,-171.2468,28.560000000000002,75,4,5.5,TK,1690115016
125,katsuura,35.1333,140.3,23.710000000000036,86,41,2.6,JP,1690115016
126,hadibu,12.65,54.0333,26.060000000000002,74,100,10.32,YE,1690115016
127,east london,-33.0153,27.9116,19.52000000000004,52,20,5.66,ZA,1690115017
128,shindand,33.3029,62.1474,38.43000000000001,10,0,11.67,AF,1690115017
129,aykhal,66.0,111.5,25.160000000000025,39,37,5.43,RU,1690115017
130,carnarvon,-24.8667,113.6333,19.390000000000043,34,0,4.49,AU,1690114726
131,port mathurin,-19.6833,63.4167,22.57000000000005,76,24,7.69,MU,1690115017
132,inhambane,-23.865,35.3833,24.99000000000001,61,0,6.69,MZ,1690115017
133,sinabang,2.4803,96.3801,27.140000000000043,78,89,1.47,ID,1690115017
134,novodvinsk,64.4165,40.8122,15.590000000000032,95,99,2.38,RU,1690115017
135,bathsheba,13.2167,-59.5167,29.340000000000032,79,40,7.72,BB,1690115018
136,palikir - national government center,6.9248,158.1611,24.410000000000025,94,100,7.12,FM,1690115018
137,beaufort west,-32.3567,22.583,13.400000000000034,31,8,3.94,ZA,1690115018
138,taiyuan,37.8694,112.5603,29.920000000000016,35,0,1.0,CN,1690115018
139,sovetskaya gavan',48.9723,140.2878,18.180000000000007,85,100,1.84,RU,1690115018
140,sao joao da barra,-21.6403,-41.0511,22.05000000000001,82,95,5.39,BR,1690115018
141,wailua homesteads,22.0669,-159.378,25.439999999999998,92,100,6.69,US,1690115018
142,boende,-0.2167,20.8667,38.460000000000036,28,49,0.59,CD,1690115018
143,nikol'sk,53.7189,46.0712,21.939999999999998,55,92,2.85,RU,1690115018
144,san antonio de pale,-1.4014,5.6325,23.04000000000002,78,59,4.31,GQ,1690115019
145,nemuro,43.3236,145.575,15.610000000000014,96,83,4.72,JP,1690115019
146,saldanha,-33.0117,17.9442,16.03000000000003,67,66,5.24,ZA,1690115019
147,greenville,35.6127,-77.3663,23.010000000000048,99,0,0.0,US,1690115019
148,kourou,5.1552,-52.6478,28.03000000000003,78,33,3.1,GF,1690115019
149,chonchi,-42.6128,-73.8092,-0.4399999999999977,91,61,0.44,CL,1690115019
150,fada,9.5667,8.3,27.660000000000025,67,86,0.79,NG,1690115019
151,black point,-34.6187,137.8972,11.840000000000032,80,98,4.28,AU,1690115019
152,raja,8.4596,25.678,34.74000000000001,33,72,2.21,SS,1690115020
153,kapoeta,4.7717,33.5903,34.49000000000001,30,31,5.7,SS,1690115020
154,stanley,54.868,-1.6985,14.330000000000041,91,100,5.09,GB,1690114999
155,saipan,15.1355,145.701,27.58000000000004,100,20,3.6,MP,1690115020
156,waynesboro,38.0685,-78.8895,21.75,93,0,0.0,US,1690114899
157,kunduz,36.75,68.75,41.64000000000004,9,0,4.56,AF,1690115020
158,tazacorte,28.629,-17.9293,25.54000000000002,77,20,6.17,ES,1690115020
159,grand-bassam,5.2118,-3.7388,27.980000000000018,76,96,3.88,CI,1690115020
160,mount isa,-20.7333,139.5,12.870000000000005,44,0,6.17,AU,1690115021
161,teguise,29.0605,-13.564,25.120000000000005,50,20,8.75,ES,1690115021
162,flying fish cove,-10.4217,105.6791,24.82000000000005,88,100,5.14,CX,1690115021
163,isangel,-19.55,169.2667,20.120000000000005,64,1,3.95,VU,1690115021
164,'ain benian,36.8028,2.9219,47.03000000000003,35,18,1.37,DZ,1690115021
165,kailua-kona,19.6406,-155.9956,25.980000000000018,89,0,2.57,US,1690115021
166,gulu,2.7746,32.299,30.29000000000002,35,18,1.47,UG,1690115021
167,teknaf,20.8624,92.3058,28.49000000000001,84,66,4.35,BD,1690115021
168,linxia chengguanzhen,35.6003,103.2064,16.77000000000004,87,77,1.45,CN,1690114952
169,afif,23.9065,42.9172,41.460000000000036,5,28,1.13,SA,1690115022
170,puerto aysen,-45.4,-72.7,-0.23999999999995225,97,77,0.84,CL,1690115022
171,mahina,-17.5065,-149.489,22.870000000000005,73,20,2.06,PF,1690115022
172,slavgorod,52.9978,78.6449,27.220000000000027,36,93,1.6,RU,1690115022
173,st. john's,47.5649,-52.7093,21.55000000000001,97,100,3.6,CA,1690114923
174,bargaal,11.2864,51.0773,35.82000000000005,37,96,12.25,SO,1690115022
175,port hedland,-20.3167,118.5667,20.03000000000003,19,0,4.12,AU,1690115022
176,kissidougou,9.1848,-10.0999,25.390000000000043,78,99,2.12,GN,1690115022
177,saint-pierre,-21.3393,55.4781,22.82000000000005,64,100,1.54,RE,1690115022
178,bandon,51.7469,-8.7425,18.77000000000004,81,100,3.11,IE,1690115023
179,mahdia,35.5047,11.0622,42.97000000000003,23,0,5.76,TN,1690115023
180,inongo,-1.95,18.2667,25.170000000000016,63,80,3.06,CD,1690115023
181,prescott,34.54,-112.4685,21.08000000000004,60,0,2.06,US,1690115023
182,troitskoye,52.9821,84.6757,19.78000000000003,85,86,4.11,RU,1690115023
183,ujae,8.9322,165.7642,28.810000000000002,76,100,7.21,MH,1690115023
184,kodinsk,58.6881,99.1844,22.760000000000048,52,70,0.86,RU,1690115023
185,sisimiut,66.9395,-53.6735,5.680000000000007,97,100,3.84,GL,1690115023
186,ta`u,-14.2336,-169.5144,26.850000000000023,82,13,1.38,AS,1690115024
187,christchurch,-43.5333,172.6333,10.510000000000048,94,100,6.17,NZ,1690115024
188,lhokseumawe,5.1801,97.1507,27.25,83,76,1.62,ID,1690115024
189,virginia beach,36.8529,-75.978,26.129999999999995,89,20,0.0,US,1690114755
190,codrington,-38.2667,141.9667,10.54000000000002,83,100,3.03,AU,1690115024
191,avigliano,40.7329,15.72,32.04000000000002,29,41,7.3,IT,1690115024
192,suluktu,39.9337,69.57,30.710000000000036,18,2,3.63,KG,1690115024
193,qarah bagh,34.9402,61.7759,34.28000000000003,10,0,11.72,AF,1690115024
194,okhotsk,59.3833,143.3,15.25,80,35,3.21,RU,1690115025
195,hasaki,35.7333,140.8333,24.610000000000014,80,27,3.21,JP,1690115025
196,pacific grove,36.6177,-121.9166,13.900000000000034,93,0,0.45,US,1690115025
197,longyearbyen,78.2186,15.6401,10.910000000000025,66,0,2.57,SJ,1690114848
198,uglich,57.5275,38.3317,19.260000000000048,67,98,4.91,RU,1690115018
199,lebu,-37.6167,-73.65,7.82000000000005,86,65,2.4,CL,1690115025
200,popayan,2.4382,-76.6132,15.550000000000011,76,96,1.89,CO,1690115025
201,cabo san lucas,22.8909,-109.9124,29.470000000000027,77,3,0.89,MX,1690114803
202,nyurba,63.2842,118.3319,24.260000000000048,60,6,0.54,RU,1690115025
203,whitehorse,60.7161,-135.0538,12.430000000000007,93,100,1.03,CA,1690114978
204,plast,54.3691,60.8136,23.590000000000032,36,81,5.09,RU,1690115026
205,klaksvik,62.2266,-6.589,10.510000000000048,79,96,6.41,FO,1690115026
206,lusambo,-4.9667,23.45,39.02000000000004,14,31,1.71,CD,1690115026
207,svobodnyy,51.4,128.1333,17.700000000000045,73,100,2.13,RU,1690115026
208,batouri,4.4333,14.3667,27.05000000000001,76,90,0.4,CM,1690115026
209,port elizabeth,-33.918,25.5701,16.170000000000016,63,20,10.29,ZA,1690115026
210,maracaju,-21.6144,-55.1683,21.78000000000003,50,0,1.47,BR,1690115026
211,ust-nera,64.5667,143.2,15.700000000000045,64,92,2.47,RU,1690115026
212,torit,4.4133,32.5678,33.710000000000036,37,16,1.09,SS,1690115026
213,shangmei,27.7428,111.2956,28.379999999999995,79,59,1.7,CN,1690115027
214,spring creek,40.7266,-115.5859,17.939999999999998,33,54,1.35,US,1690115027
215,kimbe,-5.5502,150.1429,25.100000000000023,85,90,3.25,PG,1690115027
216,vorkuta,67.5,64.0,16.80000000000001,92,99,2.51,RU,1690115027
217,daru,-9.0763,143.2092,25.04000000000002,71,100,5.41,PG,1690115027
218,ironwood,46.4547,-90.171,14.340000000000032,100,0,0.0,US,1690115027
219,crane,31.3974,-102.3501,25.360000000000014,49,82,3.33,US,1690114740
220,funafuti,-8.5243,179.1942,29.0,89,20,2.57,TV,1690114992
221,taoudenni,22.6783,-3.9836,43.30000000000001,16,48,2.45,ML,1690115028
222,badger,64.8,-147.5333,16.950000000000045,82,0,3.09,US,1690115028
223,la sarre,48.8002,-79.1996,15.430000000000007,60,24,2.29,CA,1690115028
224,la'ie,21.6477,-157.9253,26.980000000000018,84,44,6.26,US,1690115028
225,klyuchi,52.2667,79.1667,28.689999999999998,27,83,3.06,RU,1690115028
226,manicore,-5.8092,-61.3003,23.970000000000027,78,0,1.54,BR,1690115028
227,koulikoro,14.0,-7.75,31.900000000000034,45,65,1.97,ML,1690115028
228,anadyr,64.75,177.4833,12.28000000000003,87,75,1.0,RU,1690115028
229,nyandoma,61.669,40.1991,13.879999999999995,94,100,4.27,RU,1690115028
230,okha,53.5739,142.9478,14.260000000000048,76,2,4.47,RU,1690115029
231,remire-montjoly,4.9167,-52.2667,28.02000000000004,78,0,1.54,GF,1690114879
232,quellon,-43.1167,-73.6167,-0.8599999999999568,100,0,0.0,CL,1690115029
233,ar ruways,24.1103,52.7306,36.360000000000014,49,64,6.11,AE,1690115029
234,jayapura,-2.5333,140.7,23.660000000000025,89,99,3.61,ID,1690115029
235,susuman,62.7833,148.1667,7.510000000000048,95,100,0.75,RU,1690115029
236,calvi,42.5,8.8333,29.350000000000023,35,0,6.17,FR,1690115029
237,kirakira,-10.4544,161.9205,25.410000000000025,89,100,3.38,SB,1690115029
238,hami,42.8,93.45,37.450000000000045,9,1,4.44,CN,1690115029
239,mbaiki,3.8678,17.9892,32.460000000000036,47,100,0.76,CF,1690115030
240,hassi messaoud,31.6804,6.0729,44.920000000000016,5,0,3.6,DZ,1690115030
241,enewetak,11.3474,162.3373,28.710000000000036,77,73,8.0,MH,1690115030
242,nova vicosa,-17.8919,-39.3719,22.55000000000001,87,54,5.92,BR,1690115030
243,bac kan,22.1333,105.8333,27.450000000000045,84,66,0.81,VN,1690114755
244,mount pearl,47.5166,-52.7813,21.090000000000032,97,100,3.6,CA,1690115030
245,filadelfia,39.9523,-75.1638,24.55000000000001,72,20,0.0,US,1690114811
246,palmas,-10.2128,-48.3603,26.930000000000007,47,0,9.77,BR,1690114905
247,tura,25.5198,90.2201,26.950000000000045,90,99,0.98,IN,1690115030
248,san patricio,28.017,-97.5169,27.920000000000016,92,0,1.29,US,1690115031
249,constantia,44.1833,28.65,23.379999999999995,62,20,7.35,RO,1690115031
250,jiangzi,28.95,89.6333,15.330000000000041,38,95,4.47,CN,1690115031
251,nishinoomote,30.7333,131.0,27.230000000000018,87,7,3.64,JP,1690115031
252,fort mcmurray,56.7268,-111.381,13.770000000000039,100,0,2.57,CA,1690114945
253,aquiraz,-3.9014,-38.3911,28.05000000000001,65,24,6.35,BR,1690115032
254,new london,41.4834,-72.0662,23.75,70,0,4.63,US,1690114922
255,dedovichi,57.5517,29.9502,18.710000000000036,64,67,4.88,RU,1690115033
256,santiago de cao,-7.9589,-79.2392,21.07000000000005,83,75,2.57,PE,1690115033
257,puerto princesa,9.7392,118.7353,26.99000000000001,89,100,3.09,PH,1690115034
258,nar'yan-mar,67.6713,53.087,18.730000000000018,82,100,2.43,RU,1690115034
259,new norfolk,-42.7826,147.0587,8.730000000000018,81,96,1.21,AU,1690115034
260,saudarkrokur,65.7461,-19.6394,10.330000000000041,89,100,0.63,IS,1690115034
261,garbahaarrey,3.3289,42.2209,32.22000000000003,38,92,10.51,SO,1690115035
262,yashan,22.1975,109.9419,28.410000000000025,75,56,1.81,CN,1690115035
263,namibe,-15.1961,12.1522,23.890000000000043,56,34,7.66,AO,1690115035
264,talnakh,69.4865,88.3972,23.57000000000005,53,63,2.64,RU,1690115035
265,yenotayevka,47.2456,47.0281,29.939999999999998,37,77,4.55,RU,1690115035
266,dohrighat,26.2644,83.5164,37.650000000000034,36,91,5.75,IN,1690115036
267,ixtapa,20.7,-105.2,25.129999999999995,88,100,0.0,MX,1690115036
268,petukhovo,55.0692,67.9019,21.340000000000032,66,78,3.71,RU,1690115036
269,kuanda,56.3161,116.0806,21.370000000000005,64,87,1.46,RU,1690115036
270,dawson creek,55.7666,-120.2362,8.800000000000011,87,0,2.06,CA,1690114932
271,prince george,53.9166,-122.753,8.470000000000027,99,100,1.54,CA,1690115036
272,qarazhal,48.0078,70.7903,33.14000000000004,18,42,7.09,KZ,1690115037
273,vilyuysk,63.7553,121.6247,23.710000000000036,59,4,1.98,RU,1690115037
274,pemangkat,1.1667,108.9667,27.480000000000018,83,66,4.96,ID,1690115037
275,cooper's town,26.8667,-77.5167,29.650000000000034,76,74,5.72,BS,1690115037
276,voss,60.623,6.4229,20.850000000000023,49,56,1.08,NO,1690115037
277,midvagur,62.0511,-7.1939,10.460000000000036,76,100,6.17,FO,1690115037
278,serdar,38.9764,56.2757,41.82000000000005,9,0,7.17,TM,1690115037
279,guaratuba,-25.8828,-48.5747,16.970000000000027,83,39,0.69,BR,1690115037
280,ulladulla,-35.35,150.4667,10.939999999999998,82,19,3.49,AU,1690115037
281,fort bragg,35.139,-79.006,25.110000000000014,91,75,0.0,US,1690115030
282,isafjordur,66.0755,-23.124,11.020000000000039,93,100,0.0,IS,1690115038
283,navoiy,40.0844,65.3792,38.710000000000036,13,0,8.23,UZ,1690115038
284,atafu village,-8.5421,-172.5159,28.260000000000048,78,11,5.15,TK,1690115038
285,backi petrovac,45.3606,19.5917,26.629999999999995,46,2,0.77,RS,1690115038
286,gornopravdinsk,60.05,69.9,20.79000000000002,75,87,2.87,RU,1690115038
